cus_id,cus_type,cus_fname,cus_lname,cus_address,cus_province,cus_zipcode,cus_id_card,cus_phone,cus_email
2174,1,CUSfname2174,CUSlname2174,,,,,,
2175,1,CUSfname2175,CUSlname2175,,,,,,
2176,2,CUSfname2176,CUSlname2176,,,,,,
2177,2,CUSfname2177,CUSlname2177,,,,,,
2178,2,CUSfname2178,CUSlname2178,,,,,,
2179,2,CUSfname2179,CUSlname2179,,,,,,
2180,2,CUSfname2180,CUSlname2180,,,,,,
2181,2,CUSfname2181,CUSlname2181,,,,,,
2182,1,CUSfname2182,CUSlname2182,,,,,,
2183,1,CUSfname2183,CUSlname2183,,,,,,
2184,1,CUSfname2184,CUSlname2184,,,,,,
2185,1,CUSfname2185,CUSlname2185,,,,,,
2186,1,CUSfname2186,CUSlname2186,,,,,,
2187,1,CUSfname2187,CUSlname2187,,,,,,
2188,2,CUSfname2188,CUSlname2188,,,,,,
2189,1,CUSfname2189,CUSlname2189,,,,,,
2190,1,CUSfname2190,CUSlname2190,,,,,,
2191,1,CUSfname2191,CUSlname2191,,,,,,
2192,1,CUSfname2192,CUSlname2192,,,,,,
2193,1,CUSfname2193,CUSlname2193,,,,,,
2194,1,CUSfname2194,CUSlname2194,,,,,,
2195,1,CUSfname2195,CUSlname2195,,,,,,
2196,2,CUSfname2196,CUSlname2196,,,,,,
2197,1,CUSfname2197,CUSlname2197,,,,,,
2198,1,CUSfname2198,CUSlname2198,,,,,,
2199,1,CUSfname2199,CUSlname2199,,,,,,
2200,1,CUSfname2200,CUSlname2200,,,,,,
2201,1,CUSfname2201,CUSlname2201,,,,,,
2202,1,CUSfname2202,CUSlname2202,,,,,,
2203,1,CUSfname2203,CUSlname2203,,,,,,
2204,1,CUSfname2204,CUSlname2204,,,,,,
2205,1,CUSfname2205,CUSlname2205,,,,,,
2206,1,CUSfname2206,CUSlname2206,,,,,,
2207,1,CUSfname2207,CUSlname2207,,,,,,
2208,1,CUSfname2208,CUSlname2208,,,,,,
2209,1,CUSfname2209,CUSlname2209,,,,,,
2210,2,CUSfname2210,CUSlname2210,,,,,,
2211,2,CUSfname2211,CUSlname2211,,,,,,
2212,1,CUSfname2212,CUSlname2212,,,,,,
2213,1,CUSfname2213,CUSlname2213,,,,,,
2214,1,CUSfname2214,CUSlname2214,,,,,,
2215,1,CUSfname2215,CUSlname2215,,,,,,
2216,1,CUSfname2216,CUSlname2216,,,,,,
2217,1,CUSfname2217,CUSlname2217,,,,,,
2218,1,CUSfname2218,CUSlname2218,,,,,,
2219,1,CUSfname2219,CUSlname2219,,,,,,
2220,1,CUSfname2220,CUSlname2220,,,,,,
2221,1,CUSfname2221,CUSlname2221,,,,,,
2222,1,CUSfname2222,CUSlname2222,,,,,,
2223,1,CUSfname2223,CUSlname2223,,,,,,
2224,1,CUSfname2224,CUSlname2224,,,,,,
2225,1,CUSfname2225,CUSlname2225,,,,,,
2226,1,CUSfname2226,CUSlname2226,,,,,,
2227,1,CUSfname2227,CUSlname2227,,,,,,
2228,1,CUSfname2228,CUSlname2228,,,,,,
2229,1,CUSfname2229,CUSlname2229,,,,,,
2230,1,CUSfname2230,CUSlname2230,,,,,,
2231,1,CUSfname2231,CUSlname2231,,,,,,
2232,1,CUSfname2232,CUSlname2232,,,,,,
2233,1,CUSfname2233,CUSlname2233,,,,,,
2234,1,CUSfname2234,CUSlname2234,,,,,,
2235,1,CUSfname2235,CUSlname2235,,,,,,
2236,1,CUSfname2236,CUSlname2236,,,,,,
2237,1,CUSfname2237,CUSlname2237,,,,,,
2238,1,CUSfname2238,CUSlname2238,,,,,,
2239,1,CUSfname2239,CUSlname2239,,,,,,
2240,1,CUSfname2240,CUSlname2240,,,,,,
2241,1,CUSfname2241,CUSlname2241,,,,,,
2242,1,CUSfname2242,CUSlname2242,,,,,,
2243,1,CUSfname2243,CUSlname2243,,,,,,
2244,1,CUSfname2244,CUSlname2244,,,,,,
2245,1,CUSfname2245,CUSlname2245,,,,,,
2246,1,CUSfname2246,CUSlname2246,,,,,,
2247,1,CUSfname2247,CUSlname2247,,,,,,
2248,1,CUSfname2248,CUSlname2248,,,,,,
2249,1,CUSfname2249,CUSlname2249,,,,,,
2250,1,CUSfname2250,CUSlname2250,,,,,,
2251,1,CUSfname2251,CUSlname2251,,,,,,
2252,1,CUSfname2252,CUSlname2252,,,,,,
2253,1,CUSfname2253,CUSlname2253,,,,,,
2254,1,CUSfname2254,CUSlname2254,,,,,,
2255,1,CUSfname2255,CUSlname2255,,,,,,
2256,1,CUSfname2256,CUSlname2256,,,,,,
2257,1,CUSfname2257,CUSlname2257,,,,,,
2258,1,CUSfname2258,CUSlname2258,,,,,,
2259,1,CUSfname2259,CUSlname2259,,,,,,
2260,1,CUSfname2260,CUSlname2260,,,,,,
2261,1,CUSfname2261,CUSlname2261,,,,,,
2262,1,CUSfname2262,CUSlname2262,,,,,,
2263,1,CUSfname2263,CUSlname2263,,,,,,
2264,1,CUSfname2264,CUSlname2264,,,,,,
2265,1,CUSfname2265,CUSlname2265,,,,,,
2266,1,CUSfname2266,CUSlname2266,,,,,,
2267,1,CUSfname2267,CUSlname2267,,,,,,
2268,1,CUSfname2268,CUSlname2268,,,,,,
2269,1,CUSfname2269,CUSlname2269,,,,,,
2270,1,CUSfname2270,CUSlname2270,,,,,,
2271,1,CUSfname2271,CUSlname2271,,,,,,
2272,1,CUSfname2272,CUSlname2272,,,,,,
2273,1,CUSfname2273,CUSlname2273,,,,,,
2274,2,CUSfname2274,CUSlname2274,,,,,,
2275,1,CUSfname2275,CUSlname2275,,,,,,
2276,2,CUSfname2276,CUSlname2276,,,,,,
2277,1,CUSfname2277,CUSlname2277,,,,,,
2278,1,CUSfname2278,CUSlname2278,,,,,,
2279,1,CUSfname2279,CUSlname2279,,,,,,
2280,1,CUSfname2280,CUSlname2280,,,,,,
2281,1,CUSfname2281,CUSlname2281,,,,,,
2282,1,CUSfname2282,CUSlname2282,,,,,,
2283,1,CUSfname2283,CUSlname2283,,,,,,
2284,1,CUSfname2284,CUSlname2284,,,,,,
2285,1,CUSfname2285,CUSlname2285,,,,,,
2286,1,CUSfname2286,CUSlname2286,,,,,,
2287,1,CUSfname2287,CUSlname2287,,,,,,
2288,1,CUSfname2288,CUSlname2288,,,,,,
2289,1,CUSfname2289,CUSlname2289,,,,,,
2290,1,CUSfname2290,CUSlname2290,,,,,,
2291,1,CUSfname2291,CUSlname2291,,,,,,
2292,1,CUSfname2292,CUSlname2292,,,,,,
2293,1,CUSfname2293,CUSlname2293,,,,,,
2294,1,CUSfname2294,CUSlname2294,,,,,,
2295,1,CUSfname2295,CUSlname2295,,,,,,
2296,1,CUSfname2296,CUSlname2296,,,,,,
2297,1,CUSfname2297,CUSlname2297,,,,,,
2298,1,CUSfname2298,CUSlname2298,,,,,,
2299,1,CUSfname2299,CUSlname2299,,,,,,
2300,1,CUSfname2300,CUSlname2300,,,,,,
2301,1,CUSfname2301,CUSlname2301,,,,,,
2302,1,CUSfname2302,CUSlname2302,,,,,,
2303,1,CUSfname2303,CUSlname2303,,,,,,
2304,1,CUSfname2304,CUSlname2304,,,,,,
2305,1,CUSfname2305,CUSlname2305,,,,,,
2306,1,CUSfname2306,CUSlname2306,,,,,,
2307,1,CUSfname2307,CUSlname2307,,,,,,
2308,1,CUSfname2308,CUSlname2308,,,,,,
2309,1,CUSfname2309,CUSlname2309,,,,,,
2310,1,CUSfname2310,CUSlname2310,,,,,,
2311,1,CUSfname2311,CUSlname2311,,,,,,
2312,1,CUSfname2312,CUSlname2312,,,,,,
2313,1,CUSfname2313,CUSlname2313,,,,,,
2314,1,CUSfname2314,CUSlname2314,,,,,,
2315,1,CUSfname2315,CUSlname2315,,,,,,
2316,1,CUSfname2316,CUSlname2316,,,,,,
2317,1,CUSfname2317,CUSlname2317,,,,,,
2318,1,CUSfname2318,CUSlname2318,,,,,,
2319,1,CUSfname2319,CUSlname2319,,,,,,
2320,1,CUSfname2320,CUSlname2320,,,,,,
2321,1,CUSfname2321,CUSlname2321,,,,,,
2322,1,CUSfname2322,CUSlname2322,,,,,,
2323,1,CUSfname2323,CUSlname2323,,,,,,
2324,1,CUSfname2324,CUSlname2324,,,,,,
2325,1,CUSfname2325,CUSlname2325,,,,,,
2326,1,CUSfname2326,CUSlname2326,,,,,,
2327,1,CUSfname2327,CUSlname2327,,,,,,
2328,1,CUSfname2328,CUSlname2328,,,,,,
2329,1,CUSfname2329,CUSlname2329,,,,,,
2330,1,CUSfname2330,CUSlname2330,,,,,,
2331,1,CUSfname2331,CUSlname2331,,,,,,
2332,1,CUSfname2332,CUSlname2332,,,,,,
2333,2,CUSfname2333,CUSlname2333,,,,,,
2334,1,CUSfname2334,CUSlname2334,,,,,,
2335,1,CUSfname2335,CUSlname2335,,,,,,
2336,1,CUSfname2336,CUSlname2336,,,,,,
2337,1,CUSfname2337,CUSlname2337,,,,,,
2338,1,CUSfname2338,CUSlname2338,,,,,,
2339,1,CUSfname2339,CUSlname2339,,,,,,
2340,1,CUSfname2340,CUSlname2340,,,,,,
2341,1,CUSfname2341,CUSlname2341,,,,,,
2342,1,CUSfname2342,CUSlname2342,,,,,,
2343,1,CUSfname2343,CUSlname2343,,,,,,
2344,1,CUSfname2344,CUSlname2344,,,,,,
2345,1,CUSfname2345,CUSlname2345,,,,,,
2346,1,CUSfname2346,CUSlname2346,,,,,,
2347,1,CUSfname2347,CUSlname2347,,,,,,
2348,1,CUSfname2348,CUSlname2348,,,,,,
2349,1,CUSfname2349,CUSlname2349,,,,,,
2350,1,CUSfname2350,CUSlname2350,,,,,,
2351,1,CUSfname2351,CUSlname2351,,,,,,
2352,1,CUSfname2352,CUSlname2352,,,,,,
2353,1,CUSfname2353,CUSlname2353,,,,,,
2354,1,CUSfname2354,CUSlname2354,,,,,,
2355,1,CUSfname2355,CUSlname2355,,,,,,
2356,1,CUSfname2356,CUSlname2356,,,,,,
2357,1,CUSfname2357,CUSlname2357,,,,,,
2358,1,CUSfname2358,CUSlname2358,,,,,,
2359,1,CUSfname2359,CUSlname2359,,,,,,
2360,1,CUSfname2360,CUSlname2360,,,,,,
2361,1,CUSfname2361,CUSlname2361,,,,,,
2362,1,CUSfname2362,CUSlname2362,,,,,,
2363,1,CUSfname2363,CUSlname2363,,,,,,
2364,1,CUSfname2364,CUSlname2364,,,,,,
2365,1,CUSfname2365,CUSlname2365,,,,,,
2366,1,CUSfname2366,CUSlname2366,,,,,,
2367,1,CUSfname2367,CUSlname2367,,,,,,
2368,1,CUSfname2368,CUSlname2368,,,,,,
2369,1,CUSfname2369,CUSlname2369,,,,,,
2370,1,CUSfname2370,CUSlname2370,,,,,,
2371,1,CUSfname2371,CUSlname2371,,,,,,
2372,1,CUSfname2372,CUSlname2372,,,,,,
2373,1,CUSfname2373,CUSlname2373,,,,,,
2374,1,CUSfname2374,CUSlname2374,,,,,,
2375,1,CUSfname2375,CUSlname2375,,,,,,
2376,1,CUSfname2376,CUSlname2376,,,,,,
2377,1,CUSfname2377,CUSlname2377,,,,,,
2378,1,CUSfname2378,CUSlname2378,,,,,,
2379,1,CUSfname2379,CUSlname2379,,,,,,
2380,1,CUSfname2380,CUSlname2380,,,,,,
2381,1,CUSfname2381,CUSlname2381,,,,,,
2382,1,CUSfname2382,CUSlname2382,,,,,,
2383,1,CUSfname2383,CUSlname2383,,,,,,
2384,1,CUSfname2384,CUSlname2384,,,,,,
2385,1,CUSfname2385,CUSlname2385,,,,,,
2386,1,CUSfname2386,CUSlname2386,,,,,,
2387,1,CUSfname2387,CUSlname2387,,,,,,
2388,1,CUSfname2388,CUSlname2388,,,,,,
2389,1,CUSfname2389,CUSlname2389,,,,,,
2390,1,CUSfname2390,CUSlname2390,,,,,,
2391,1,CUSfname2391,CUSlname2391,,,,,,
2392,1,CUSfname2392,CUSlname2392,,,,,,
2393,1,CUSfname2393,CUSlname2393,,,,,,
2394,1,CUSfname2394,CUSlname2394,,,,,,
2395,1,CUSfname2395,CUSlname2395,,,,,,
2396,1,CUSfname2396,CUSlname2396,,,,,,
2397,2,CUSfname2397,CUSlname2397,,,,,,
2398,2,CUSfname2398,CUSlname2398,,,,,,
2399,1,CUSfname2399,CUSlname2399,,,,,,
2400,1,CUSfname2400,CUSlname2400,,,,,,
2401,1,CUSfname2401,CUSlname2401,,,,,,
2402,1,CUSfname2402,CUSlname2402,,,,,,
2403,1,CUSfname2403,CUSlname2403,,,,,,
2404,1,CUSfname2404,CUSlname2404,,,,,,
2405,1,CUSfname2405,CUSlname2405,,,,,,
2406,1,CUSfname2406,CUSlname2406,,,,,,
2407,1,CUSfname2407,CUSlname2407,,,,,,
2408,1,CUSfname2408,CUSlname2408,,,,,,
2409,1,CUSfname2409,CUSlname2409,,,,,,
2410,1,CUSfname2410,CUSlname2410,,,,,,
2411,1,CUSfname2411,CUSlname2411,,,,,,
2412,1,CUSfname2412,CUSlname2412,,,,,,
2413,1,CUSfname2413,CUSlname2413,,,,,,
2414,1,CUSfname2414,CUSlname2414,,,,,,
2415,1,CUSfname2415,CUSlname2415,,,,,,
2416,1,CUSfname2416,CUSlname2416,,,,,,
2417,1,CUSfname2417,CUSlname2417,,,,,,
2418,1,CUSfname2418,CUSlname2418,,,,,,
2419,1,CUSfname2419,CUSlname2419,,,,,,
2420,1,CUSfname2420,CUSlname2420,,,,,,
2421,1,CUSfname2421,CUSlname2421,,,,,,
2422,1,CUSfname2422,CUSlname2422,,,,,,
2423,1,CUSfname2423,CUSlname2423,,,,,,
2424,1,CUSfname2424,CUSlname2424,,,,,,
2425,1,CUSfname2425,CUSlname2425,,,,,,
2426,1,CUSfname2426,CUSlname2426,,,,,,
2427,1,CUSfname2427,CUSlname2427,,,,,,
2428,1,CUSfname2428,CUSlname2428,,,,,,
2429,1,CUSfname2429,CUSlname2429,,,,,,
2430,1,CUSfname2430,CUSlname2430,,,,,,
2431,1,CUSfname2431,CUSlname2431,,,,,,
2432,1,CUSfname2432,CUSlname2432,,,,,,
2433,1,CUSfname2433,CUSlname2433,,,,,,
2434,1,CUSfname2434,CUSlname2434,,,,,,
2435,1,CUSfname2435,CUSlname2435,,,,,,
2436,2,CUSfname2436,CUSlname2436,,,,,,
2437,1,CUSfname2437,CUSlname2437,,,,,,
2438,1,CUSfname2438,CUSlname2438,,,,,,
2439,1,CUSfname2439,CUSlname2439,,,,,,
2440,1,CUSfname2440,CUSlname2440,,,,,,
2441,1,CUSfname2441,CUSlname2441,,,,,,
2442,1,CUSfname2442,CUSlname2442,,,,,,
2443,1,CUSfname2443,CUSlname2443,,,,,,
2444,1,CUSfname2444,CUSlname2444,,,,,,
2445,1,CUSfname2445,CUSlname2445,,,,,,
2446,1,CUSfname2446,CUSlname2446,,,,,,
2447,1,CUSfname2447,CUSlname2447,,,,,,
2448,1,CUSfname2448,CUSlname2448,,,,,,
2449,1,CUSfname2449,CUSlname2449,,,,,,
2450,1,CUSfname2450,CUSlname2450,,,,,,
2451,1,CUSfname2451,CUSlname2451,,,,,,
2452,1,CUSfname2452,CUSlname2452,,,,,,
2453,1,CUSfname2453,CUSlname2453,,,,,,
2454,1,CUSfname2454,CUSlname2454,,,,,,
2455,1,CUSfname2455,CUSlname2455,,,,,,
2456,1,CUSfname2456,CUSlname2456,,,,,,
2457,1,CUSfname2457,CUSlname2457,,,,,,
2458,1,CUSfname2458,CUSlname2458,,,,,,
2459,1,CUSfname2459,CUSlname2459,,,,,,
2460,1,CUSfname2460,CUSlname2460,,,,,,
2461,1,CUSfname2461,CUSlname2461,,,,,,
2462,1,CUSfname2462,CUSlname2462,,,,,,
2463,1,CUSfname2463,CUSlname2463,,,,,,
2464,1,CUSfname2464,CUSlname2464,,,,,,
2465,1,CUSfname2465,CUSlname2465,,,,,,
2466,1,CUSfname2466,CUSlname2466,,,,,,
2467,1,CUSfname2467,CUSlname2467,,,,,,
2468,1,CUSfname2468,CUSlname2468,,,,,,
2469,1,CUSfname2469,CUSlname2469,,,,,,
2470,1,CUSfname2470,CUSlname2470,,,,,,
2471,1,CUSfname2471,CUSlname2471,,,,,,
2472,1,CUSfname2472,CUSlname2472,,,,,,
2473,1,CUSfname2473,CUSlname2473,,,,,,
2474,1,CUSfname2474,CUSlname2474,,,,,,
2475,1,CUSfname2475,CUSlname2475,,,,,,
2476,1,CUSfname2476,CUSlname2476,,,,,,
2477,1,CUSfname2477,CUSlname2477,,,,,,
2478,1,CUSfname2478,CUSlname2478,,,,,,
2479,1,CUSfname2479,CUSlname2479,,,,,,
2480,2,CUSfname2480,CUSlname2480,,,,,,
2481,2,CUSfname2481,CUSlname2481,,,,,,
2482,2,CUSfname2482,CUSlname2482,,,,,,
2483,2,CUSfname2483,CUSlname2483,,,,,,
2484,1,CUSfname2484,CUSlname2484,,,,,,
2485,1,CUSfname2485,CUSlname2485,,,,,,
2486,1,CUSfname2486,CUSlname2486,,,,,,
2487,1,CUSfname2487,CUSlname2487,,,,,,
2488,1,CUSfname2488,CUSlname2488,,,,,,
2489,1,CUSfname2489,CUSlname2489,,,,,,
2490,1,CUSfname2490,CUSlname2490,,,,,,
2491,1,CUSfname2491,CUSlname2491,,,,,,
2492,1,CUSfname2492,CUSlname2492,,,,,,
2493,1,CUSfname2493,CUSlname2493,,,,,,
2494,1,CUSfname2494,CUSlname2494,,,,,,
2495,1,CUSfname2495,CUSlname2495,,,,,,
2496,1,CUSfname2496,CUSlname2496,,,,,,
2497,1,CUSfname2497,CUSlname2497,,,,,,
2498,1,CUSfname2498,CUSlname2498,,,,,,
2499,1,CUSfname2499,CUSlname2499,,,,,,
2500,1,CUSfname2500,CUSlname2500,,,,,,
2501,1,CUSfname2501,CUSlname2501,,,,,,
2502,1,CUSfname2502,CUSlname2502,,,,,,
2503,1,CUSfname2503,CUSlname2503,,,,,,
2504,1,CUSfname2504,CUSlname2504,,,,,,
2505,1,CUSfname2505,CUSlname2505,,,,,,
2506,1,CUSfname2506,CUSlname2506,,,,,,
2507,1,CUSfname2507,CUSlname2507,,,,,,
2508,1,CUSfname2508,CUSlname2508,,,,,,
2509,1,CUSfname2509,CUSlname2509,,,,,,
2510,1,CUSfname2510,CUSlname2510,,,,,,
2511,1,CUSfname2511,CUSlname2511,,,,,,
2512,1,CUSfname2512,CUSlname2512,,,,,,
2513,1,CUSfname2513,CUSlname2513,,,,,,
2514,1,CUSfname2514,CUSlname2514,,,,,,
2515,1,CUSfname2515,CUSlname2515,,,,,,
2516,1,CUSfname2516,CUSlname2516,,,,,,
2517,1,CUSfname2517,CUSlname2517,,,,,,
2518,1,CUSfname2518,CUSlname2518,,,,,,
2519,1,CUSfname2519,CUSlname2519,,,,,,
2520,1,CUSfname2520,CUSlname2520,,,,,,
2521,2,CUSfname2521,CUSlname2521,,,,,,
2522,1,CUSfname2522,CUSlname2522,,,,,,
2523,1,CUSfname2523,CUSlname2523,,,,,,
2524,1,CUSfname2524,CUSlname2524,,,,,,
2525,1,CUSfname2525,CUSlname2525,,,,,,
2526,1,CUSfname2526,CUSlname2526,,,,,,
2527,1,CUSfname2527,CUSlname2527,,,,,,
2528,1,CUSfname2528,CUSlname2528,,,,,,
2529,1,CUSfname2529,CUSlname2529,,,,,,
2530,1,CUSfname2530,CUSlname2530,,,,,,
2531,1,CUSfname2531,CUSlname2531,,,,,,
2532,1,CUSfname2532,CUSlname2532,,,,,,
2533,1,CUSfname2533,CUSlname2533,,,,,,
2534,1,CUSfname2534,CUSlname2534,,,,,,
2535,1,CUSfname2535,CUSlname2535,,,,,,
2536,1,CUSfname2536,CUSlname2536,,,,,,
2537,1,CUSfname2537,CUSlname2537,,,,,,
2538,1,CUSfname2538,CUSlname2538,,,,,,
2539,1,CUSfname2539,CUSlname2539,,,,,,
2540,1,CUSfname2540,CUSlname2540,,,,,,
2541,1,CUSfname2541,CUSlname2541,,,,,,
2542,1,CUSfname2542,CUSlname2542,,,,,,
2543,1,CUSfname2543,CUSlname2543,,,,,,
2544,1,CUSfname2544,CUSlname2544,,,,,,
2545,1,CUSfname2545,CUSlname2545,,,,,,
2546,1,CUSfname2546,CUSlname2546,,,,,,
2547,1,CUSfname2547,CUSlname2547,,,,,,
2548,1,CUSfname2548,CUSlname2548,,,,,,
2549,1,CUSfname2549,CUSlname2549,,,,,,
2550,1,CUSfname2550,CUSlname2550,,,,,,
2551,1,CUSfname2551,CUSlname2551,,,,,,
2552,1,CUSfname2552,CUSlname2552,,,,,,
2553,1,CUSfname2553,CUSlname2553,,,,,,
2554,1,CUSfname2554,CUSlname2554,,,,,,
2555,1,CUSfname2555,CUSlname2555,,,,,,
2556,1,CUSfname2556,CUSlname2556,,,,,,
2557,1,CUSfname2557,CUSlname2557,,,,,,
2558,1,CUSfname2558,CUSlname2558,,,,,,
2559,1,CUSfname2559,CUSlname2559,,,,,,
2560,1,CUSfname2560,CUSlname2560,,,,,,
2561,1,CUSfname2561,CUSlname2561,,,,,,
2562,1,CUSfname2562,CUSlname2562,,,,,,
2563,1,CUSfname2563,CUSlname2563,,,,,,
2564,1,CUSfname2564,CUSlname2564,,,,,,
2565,1,CUSfname2565,CUSlname2565,,,,,,
2566,1,CUSfname2566,CUSlname2566,,,,,,
2567,1,CUSfname2567,CUSlname2567,,,,,,
2568,1,CUSfname2568,CUSlname2568,,,,,,
2569,1,CUSfname2569,CUSlname2569,,,,,,
2570,1,CUSfname2570,CUSlname2570,,,,,,
2571,1,CUSfname2571,CUSlname2571,,,,,,
2572,1,CUSfname2572,CUSlname2572,,,,,,
2573,1,CUSfname2573,CUSlname2573,,,,,,
2574,1,CUSfname2574,CUSlname2574,,,,,,
2575,1,CUSfname2575,CUSlname2575,,,,,,
2576,2,CUSfname2576,CUSlname2576,,,,,,
2577,1,CUSfname2577,CUSlname2577,,,,,,
2578,1,CUSfname2578,CUSlname2578,,,,,,
2579,1,CUSfname2579,CUSlname2579,,,,,,
2580,1,CUSfname2580,CUSlname2580,,,,,,
2581,1,CUSfname2581,CUSlname2581,,,,,,
2582,1,CUSfname2582,CUSlname2582,,,,,,
2583,1,CUSfname2583,CUSlname2583,,,,,,
2584,1,CUSfname2584,CUSlname2584,,,,,,
2585,1,CUSfname2585,CUSlname2585,,,,,,
2586,1,CUSfname2586,CUSlname2586,,,,,,
2587,1,CUSfname2587,CUSlname2587,,,,,,
2588,1,CUSfname2588,CUSlname2588,,,,,,
2589,1,CUSfname2589,CUSlname2589,,,,,,
2590,2,CUSfname2590,CUSlname2590,,,,,,
2591,1,CUSfname2591,CUSlname2591,,,,,,
2592,1,CUSfname2592,CUSlname2592,,,,,,
2593,1,CUSfname2593,CUSlname2593,,,,,,
2594,1,CUSfname2594,CUSlname2594,,,,,,
2595,1,CUSfname2595,CUSlname2595,,,,,,
2596,1,CUSfname2596,CUSlname2596,,,,,,
2597,1,CUSfname2597,CUSlname2597,,,,,,
2598,2,CUSfname2598,CUSlname2598,,,,,,
2599,1,CUSfname2599,CUSlname2599,,,,,,
2600,1,CUSfname2600,CUSlname2600,,,,,,
2601,1,CUSfname2601,CUSlname2601,,,,,,
2602,1,CUSfname2602,CUSlname2602,,,,,,
2603,1,CUSfname2603,CUSlname2603,,,,,,
2604,1,CUSfname2604,CUSlname2604,,,,,,
2605,1,CUSfname2605,CUSlname2605,,,,,,
2606,1,CUSfname2606,CUSlname2606,,,,,,
2607,1,CUSfname2607,CUSlname2607,,,,,,
2608,1,CUSfname2608,CUSlname2608,,,,,,
2609,1,CUSfname2609,CUSlname2609,,,,,,
2610,1,CUSfname2610,CUSlname2610,,,,,,
2611,1,CUSfname2611,CUSlname2611,,,,,,
2612,1,CUSfname2612,CUSlname2612,,,,,,
2613,1,CUSfname2613,CUSlname2613,,,,,,
2614,1,CUSfname2614,CUSlname2614,,,,,,
2615,1,CUSfname2615,CUSlname2615,,,,,,
2616,1,CUSfname2616,CUSlname2616,,,,,,
2617,1,CUSfname2617,CUSlname2617,,,,,,
2618,1,CUSfname2618,CUSlname2618,,,,,,
2619,1,CUSfname2619,CUSlname2619,,,,,,
2620,1,CUSfname2620,CUSlname2620,,,,,,
2621,1,CUSfname2621,CUSlname2621,,,,,,
2622,1,CUSfname2622,CUSlname2622,,,,,,
2623,2,CUSfname2623,CUSlname2623,,,,,,
2624,1,CUSfname2624,CUSlname2624,,,,,,
2625,1,CUSfname2625,CUSlname2625,,,,,,
2626,1,CUSfname2626,CUSlname2626,,,,,,
2627,1,CUSfname2627,CUSlname2627,,,,,,
2628,1,CUSfname2628,CUSlname2628,,,,,,
2629,1,CUSfname2629,CUSlname2629,,,,,,
2630,1,CUSfname2630,CUSlname2630,,,,,,
2631,2,CUSfname2631,CUSlname2631,,,,,,
2632,1,CUSfname2632,CUSlname2632,,,,,,
2633,1,CUSfname2633,CUSlname2633,,,,,,
2634,1,CUSfname2634,CUSlname2634,,,,,,
2635,1,CUSfname2635,CUSlname2635,,,,,,
2636,1,CUSfname2636,CUSlname2636,,,,,,
2637,1,CUSfname2637,CUSlname2637,,,,,,
2638,1,CUSfname2638,CUSlname2638,,,,,,
2639,1,CUSfname2639,CUSlname2639,,,,,,
2640,1,CUSfname2640,CUSlname2640,,,,,,
2641,1,CUSfname2641,CUSlname2641,,,,,,
2642,1,CUSfname2642,CUSlname2642,,,,,,
2643,1,CUSfname2643,CUSlname2643,,,,,,
2644,1,CUSfname2644,CUSlname2644,,,,,,
2645,1,CUSfname2645,CUSlname2645,,,,,,
2646,1,CUSfname2646,CUSlname2646,,,,,,
2647,1,CUSfname2647,CUSlname2647,,,,,,
2648,1,CUSfname2648,CUSlname2648,,,,,,
2649,1,CUSfname2649,CUSlname2649,,,,,,
2650,1,CUSfname2650,CUSlname2650,,,,,,
2651,1,CUSfname2651,CUSlname2651,,,,,,
2652,1,CUSfname2652,CUSlname2652,,,,,,
2653,1,CUSfname2653,CUSlname2653,,,,,,
2654,1,CUSfname2654,CUSlname2654,,,,,,
2655,1,CUSfname2655,CUSlname2655,,,,,,
2656,1,CUSfname2656,CUSlname2656,,,,,,
2657,1,CUSfname2657,CUSlname2657,,,,,,
2658,1,CUSfname2658,CUSlname2658,,,,,,
2659,1,CUSfname2659,CUSlname2659,,,,,,
2660,1,CUSfname2660,CUSlname2660,,,,,,
2661,1,CUSfname2661,CUSlname2661,,,,,,
2662,1,CUSfname2662,CUSlname2662,,,,,,
2663,1,CUSfname2663,CUSlname2663,,,,,,
2664,2,CUSfname2664,CUSlname2664,,,,,,
2665,1,CUSfname2665,CUSlname2665,,,,,,
2666,1,CUSfname2666,CUSlname2666,,,,,,
2667,1,CUSfname2667,CUSlname2667,,,,,,
2668,1,CUSfname2668,CUSlname2668,,,,,,
2669,1,CUSfname2669,CUSlname2669,,,,,,
2670,1,CUSfname2670,CUSlname2670,,,,,,
2671,1,CUSfname2671,CUSlname2671,,,,,,
2672,1,CUSfname2672,CUSlname2672,,,,,,
2673,1,CUSfname2673,CUSlname2673,,,,,,
2674,1,CUSfname2674,CUSlname2674,,,,,,
2675,1,CUSfname2675,CUSlname2675,,,,,,
2676,1,CUSfname2676,CUSlname2676,,,,,,
2677,1,CUSfname2677,CUSlname2677,,,,,,
2678,1,CUSfname2678,CUSlname2678,,,,,,
2679,1,CUSfname2679,CUSlname2679,,,,,,
2680,1,CUSfname2680,CUSlname2680,,,,,,
2681,1,CUSfname2681,CUSlname2681,,,,,,
2682,1,CUSfname2682,CUSlname2682,,,,,,
2683,1,CUSfname2683,CUSlname2683,,,,,,
2684,1,CUSfname2684,CUSlname2684,,,,,,
2685,1,CUSfname2685,CUSlname2685,,,,,,
2686,1,CUSfname2686,CUSlname2686,,,,,,
2687,1,CUSfname2687,CUSlname2687,,,,,,
2688,1,CUSfname2688,CUSlname2688,,,,,,
2689,1,CUSfname2689,CUSlname2689,,,,,,
